Ano de eleição;Município;UF;Região;Turno;Nome candidato;Cargo;Votos válidos;Votos nominais;Data de carga
2018;TABIRA;PE;NORDESTE;2;FERNANDO HADDAD;Presidente;15221;13138;2023-03-31 10:03:12
2018;PIRATUBA;SC;SUL;2;FERNANDO HADDAD;Presidente;3801;1061;2023-03-31 10:03:12
2018;RIO PARANAÍBA;MG;SUDESTE;2;ROMEU ZEMA NETO;Governador;5767;3799;2023-03-31 10:03:12
2018;BARRA DO OURO;TO;NORTE;2;JAIR MESSIAS BOLSONARO;Presidente;2403;648;2023-03-31 10:03:12
2018;BRUMADINHO;MG;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;19379;12215;2023-03-31 10:03:12
2018;ABRE CAMPO;MG;SUDESTE;2;FERNANDO HADDAD;Presidente;7214;3954;2023-03-31 10:03:12
2018;CAPINÓPOLIS;MG;SUDESTE;2;ANTONIO AUGUSTO JUNHO ANASTASIA;Governador;7365;1683;2023-03-31 10:03:12
2018;JANDIRA;SP;SUDESTE;2;MARCIO LUIZ FRANÇA GOMES;Governador;51135;27636;2023-03-31 10:03:12
2018;PEDRO OSÓRIO;RS;SUL;2;JOSÉ IVO SARTORI;Governador;4369;618;2023-03-31 10:03:12
2018;SANTA RITA DE IBITIPOCA;MG;SUDESTE;2;FERNANDO HADDAD;Presidente;2034;1417;2023-03-31 10:03:12
2018;ITAMBÉ DO MATO DENTRO;MG;SUDESTE;2;ANTONIO AUGUSTO JUNHO ANASTASIA;Governador;1318;429;2023-03-31 10:03:12
2018;JOSÉ BONIFÁCIO;SP;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;18041;13648;2023-03-31 10:03:12
2018;ANTÔNIO CARDOSO;BA;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;8775;931;2023-03-31 10:03:12
2018;IBEMA;PR;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;3515;1828;2023-03-31 10:03:12
2018;TARTARUGALZINHO;AP;NORTE;2;FERNANDO HADDAD;Presidente;5762;3670;2023-03-31 10:03:12
2018;CACONDE;SP;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;9116;5956;2023-03-31 10:03:12
2018;SÃO CARLOS;SC;SUL;2;CARLOS MOISÉS DA SILVA;Governador;6061;3280;2023-03-31 10:03:12
2018;AVEIRO;PA;NORTE;2;MARCIO DESIDÉRIO TEIXEIRA MIRANDA;Governador;5744;2167;2023-03-31 10:03:12
2018;PIEDADE;SP;SUDESTE;2;MARCIO LUIZ FRANÇA GOMES;Governador;26199;8768;2023-03-31 10:03:12
2018;CARDOSO MOREIRA;RJ;SUDESTE;2;WILSON JOSÉ WITZEL;Governador;7021;4493;2023-03-31 10:03:12
2018;PEQUI;MG;SUDESTE;2;ROMEU ZEMA NETO;Governador;2261;1836;2023-03-31 10:03:12
2018;ESTÂNCIA VELHA;RS;SUL;2;FERNANDO HADDAD;Presidente;26610;5921;2023-03-31 10:03:12
2018;TOBIAS BARRETO;SE;NORDESTE;2;ANTONIO CARLOS VALADARES FILHO;Governador;26615;9425;2023-03-31 10:03:12
2018;JI-PARANÁ;RO;NORTE;2;MARCOS JOSE ROCHA DOS SANTOS;Governador;61205;42398;2023-03-31 10:03:12
2018;ITACURUBA;PE;NORDESTE;2;FERNANDO HADDAD;Presidente;3028;2737;2023-03-31 10:03:12
2018;RIACHINHO;TO;NORTE;2;JAIR MESSIAS BOLSONARO;Presidente;2376;726;2023-03-31 10:03:12
2018;TAIÚVA;SP;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;3080;2441;2023-03-31 10:03:12
2018;MARCELINO RAMOS;RS;SUL;2;FERNANDO HADDAD;Presidente;3113;1273;2023-03-31 10:03:12
2018;PAULISTAS;MG;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;2384;618;2023-03-31 10:03:12
2018;PLANALTO;PR;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;7866;3636;2023-03-31 10:03:12
2018;JAGUARÃO;RS;SUL;2;FERNANDO HADDAD;Presidente;14629;6699;2023-03-31 10:03:12
2018;GUIA LOPES DA LAGUNA;MS;CENTRO-OESTE;2;ODILON DE OLIVEIRA;Governador;4795;2431;2023-03-31 10:03:12
2018;PRATÂNIA;SP;SUDESTE;2;JOÃO AGRIPINO DA COSTA DORIA JUNIOR;Governador;2754;1126;2023-03-31 10:03:12
2018;IBIRAREMA;SP;SUDESTE;2;MARCIO LUIZ FRANÇA GOMES;Governador;3256;1230;2023-03-31 10:03:12
2018;IBIRAREMA;SP;SUDESTE;2;JOÃO AGRIPINO DA COSTA DORIA JUNIOR;Governador;3256;2026;2023-03-31 10:03:12
2018;SÃO FRANCISCO DE PAULA;RS;SUL;2;EDUARDO FIGUEIREDO CAVALHEIRO LEITE;Governador;10207;5774;2023-03-31 10:03:12
2018;PERIQUITO;MG;SUDESTE;2;FERNANDO HADDAD;Presidente;3775;1770;2023-03-31 10:03:12
2018;FERROS;MG;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;5057;1940;2023-03-31 10:03:12
2018;PONTE ALTA DO BOM JESUS;TO;NORTE;2;FERNANDO HADDAD;Presidente;2217;1582;2023-03-31 10:03:12
2018;BRANQUINHA;AL;NORDESTE;2;FERNANDO HADDAD;Presidente;4916;3756;2023-03-31 10:03:12
2018;RIACHÃO DO DANTAS;SE;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;11926;1984;2023-03-31 10:03:12
2018;SÃO JOSÉ DO BELMONTE;PE;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;18127;2106;2023-03-31 10:03:12
2018;SOBRÁLIA;MG;SUDESTE;2;ROMEU ZEMA NETO;Governador;2462;1602;2023-03-31 10:03:12
2018;SALES;SP;SUDESTE;2;FERNANDO HADDAD;Presidente;3309;630;2023-03-31 10:03:12
2018;PEDRO JUAN CABALLERO;ZZ;EXTERIOR;2;JAIR MESSIAS BOLSONARO;Presidente;246;184;2023-03-31 10:03:12
2018;SÃO LUÍS DO PARAITINGA;SP;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;6519;4486;2023-03-31 10:03:12
2018;SANTO ANTÔNIO DE PÁDUA;RJ;SUDESTE;2;EDUARDO DA COSTA PAES;Governador;20293;5216;2023-03-31 10:03:12
2018;CARMÓPOLIS DE MINAS;MG;SUDESTE;2;ROMEU ZEMA NETO;Governador;8461;6299;2023-03-31 10:03:12
2018;SÃO SEBASTIÃO DA BOA VISTA;PA;NORTE;2;HELDER ZAHLUTH BARBALHO;Governador;12765;6097;2023-03-31 10:03:12
2018;ITACAMBIRA;MG;SUDESTE;2;FERNANDO HADDAD;Presidente;2642;2049;2023-03-31 10:03:12
2018;BANABUIÚ;CE;NORDESTE;2;FERNANDO HADDAD;Presidente;10217;8841;2023-03-31 10:03:12
2018;ÁGUA DOCE DO NORTE;ES;SUDESTE;2;FERNANDO HADDAD;Presidente;7208;3822;2023-03-31 10:03:12
2018;VÁRZEA;RN;NORDESTE;2;MARIA DE FATIMA BEZERRA;Governador;3540;1809;2023-03-31 10:03:12
2018;RIACHUELO;SE;NORDESTE;2;BELIVALDO CHAGAS SILVA;Governador;5291;4345;2023-03-31 10:03:12
2018;SANTA MARGARIDA DO SUL;RS;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;1866;1064;2023-03-31 10:03:12
2018;FONTOURA XAVIER;RS;SUL;2;FERNANDO HADDAD;Presidente;5758;3354;2023-03-31 10:03:12
2018;IPUIÚNA;MG;SUDESTE;2;ROMEU ZEMA NETO;Governador;5411;3237;2023-03-31 10:03:12
2018;JUQUITIBA;SP;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;14420;8993;2023-03-31 10:03:12
2018;URUPEMA;SC;SUL;2;GELSON LUIZ MERÍSIO;Governador;1656;782;2023-03-31 10:03:12
2018;MACAÍBA;RN;NORDESTE;2;FERNANDO HADDAD;Presidente;37189;23473;2023-03-31 10:03:12
2018;JUTAÍ;AM;NORTE;2;FERNANDO HADDAD;Presidente;7422;6049;2023-03-31 10:03:12
2018;LORENA;SP;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;42808;33879;2023-03-31 10:03:12
2018;SÃO JOSÉ DO DIVINO;MG;SUDESTE;2;ANTONIO AUGUSTO JUNHO ANASTASIA;Governador;2068;846;2023-03-31 10:03:12
2018;SÃO JOÃO DO PARAÍSO;MG;SUDESTE;2;ROMEU ZEMA NETO;Governador;8217;5763;2023-03-31 10:03:12
2018;POÇO FUNDO;MG;SUDESTE;2;ANTONIO AUGUSTO JUNHO ANASTASIA;Governador;8123;1384;2023-03-31 10:03:12
2018;BUENOS AIRES;ZZ;EXTERIOR;2;JAIR MESSIAS BOLSONARO;Presidente;2931;1365;2023-03-31 10:03:12
2018;SETE BARRAS;SP;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;6195;4123;2023-03-31 10:03:12
2018;SENADOR FIRMINO;MG;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;4325;1734;2023-03-31 10:03:12
2018;MATERLÂNDIA;MG;SUDESTE;2;ANTONIO AUGUSTO JUNHO ANASTASIA;Governador;1825;621;2023-03-31 10:03:12
2018;WANDERLEY;BA;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;7058;1891;2023-03-31 10:03:12
2018;SÃO MIGUEL DO GOSTOSO;RN;NORDESTE;2;MARIA DE FATIMA BEZERRA;Governador;5676;3496;2023-03-31 10:03:12
2018;BOA VISTA DO BURICÁ;RS;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;4400;2959;2023-03-31 10:03:12
2018;VENTANIA;PR;SUL;2;FERNANDO HADDAD;Presidente;5384;2699;2023-03-31 10:03:12
2018;ENTRE RIOS DO OESTE;PR;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;2697;2062;2023-03-31 10:03:12
2018;CAARAPÓ;MS;CENTRO-OESTE;2;REINALDO AZAMBUJA SILVA;Governador;13542;7488;2023-03-31 10:03:12
2018;IPUÃ;SP;SUDESTE;2;FERNANDO HADDAD;Presidente;7451;3043;2023-03-31 10:03:12
2018;SÃO DOMINGOS DO CARIRI;PB;NORDESTE;2;FERNANDO HADDAD;Presidente;1914;1314;2023-03-31 10:03:12
2018;OLHO D'ÁGUA GRANDE;AL;NORDESTE;2;FERNANDO HADDAD;Presidente;3061;2687;2023-03-31 10:03:12
2018;VARJOTA;CE;NORDESTE;2;FERNANDO HADDAD;Presidente;9912;7079;2023-03-31 10:03:12
2018;URUAÇU;GO;CENTRO-OESTE;2;JAIR MESSIAS BOLSONARO;Presidente;19322;11467;2023-03-31 10:03:12
2018;TUPARENDI;RS;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;5594;4005;2023-03-31 10:03:12
2018;FLORAÍ;PR;SUL;2;FERNANDO HADDAD;Presidente;3462;1206;2023-03-31 10:03:12
2018;LAJE DO MURIAÉ;RJ;SUDESTE;2;WILSON JOSÉ WITZEL;Governador;5143;2903;2023-03-31 10:03:12
2018;BILAC;SP;SUDESTE;2;JOÃO AGRIPINO DA COSTA DORIA JUNIOR;Governador;4455;2939;2023-03-31 10:03:12
2018;SETUBINHA;MG;SUDESTE;2;ROMEU ZEMA NETO;Governador;3689;2109;2023-03-31 10:03:12
2018;UNIÃO DE MINAS;MG;SUDESTE;2;ROMEU ZEMA NETO;Governador;1954;1627;2023-03-31 10:03:12
2018;PORTO VERA CRUZ;RS;SUL;2;EDUARDO FIGUEIREDO CAVALHEIRO LEITE;Governador;1184;666;2023-03-31 10:03:12
2018;SINIMBU;RS;SUL;2;JOSÉ IVO SARTORI;Governador;5330;2232;2023-03-31 10:03:12
2018;FAXINAL DO SOTURNO;RS;SUL;2;JOSÉ IVO SARTORI;Governador;4108;2125;2023-03-31 10:03:12
2018;IBATÉ;SP;SUDESTE;2;FERNANDO HADDAD;Presidente;16634;5182;2023-03-31 10:03:12
2018;SÃO CAITANO;PE;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;21945;5028;2023-03-31 10:03:12
2018;BARRA DE SANTA ROSA;PB;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;7869;1304;2023-03-31 10:03:12
2018;IMPERATRIZ;MA;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;128990;70936;2023-03-31 10:03:12
2018;MIRADOURO;MG;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;5411;2403;2023-03-31 10:03:12
2018;IRARÁ;BA;NORDESTE;2;FERNANDO HADDAD;Presidente;16190;13492;2023-03-31 10:03:12
2018;PIRACEMA;MG;SUDESTE;2;ROMEU ZEMA NETO;Governador;3624;2627;2023-03-31 10:03:12
2018;SÃO JOSÉ;SC;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;130252;95393;2023-03-31 10:03:12
2018;BOA VISTA DO CADEADO;RS;SUL;2;EDUARDO FIGUEIREDO CAVALHEIRO LEITE;Governador;1505;792;2023-03-31 10:03:12
2018;SÃO VALENTIM DO SUL;RS;SUL;2;EDUARDO FIGUEIREDO CAVALHEIRO LEITE;Governador;1674;410;2023-03-31 10:03:12
2018;SOLIDÃO;PE;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;3988;400;2023-03-31 10:03:12
2018;ÁGUA BOA;MG;SUDESTE;2;FERNANDO HADDAD;Presidente;6395;4205;2023-03-31 10:03:12
2018;AMAPÁ DO MARANHÃO;MA;NORDESTE;2;FERNANDO HADDAD;Presidente;3268;2571;2023-03-31 10:03:12
2018;CARANAÍBA;MG;SUDESTE;2;FERNANDO HADDAD;Presidente;1976;961;2023-03-31 10:03:12
2018;LOUVEIRA;SP;SUDESTE;2;JOÃO AGRIPINO DA COSTA DORIA JUNIOR;Governador;23072;14830;2023-03-31 10:03:12
2018;NOVA PALMA;RS;SUL;2;FERNANDO HADDAD;Presidente;4111;1651;2023-03-31 10:03:12
2018;PALMEIRANTE;TO;NORTE;2;FERNANDO HADDAD;Presidente;2432;1763;2023-03-31 10:03:12
2018;GUAÍBA;RS;SUL;2;FERNANDO HADDAD;Presidente;52391;20423;2023-03-31 10:03:12
2018;BUENO BRANDÃO;MG;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;5975;4440;2023-03-31 10:03:12
2018;MONTES CLAROS DE GOIÁS;GO;CENTRO-OESTE;2;JAIR MESSIAS BOLSONARO;Presidente;4678;2756;2023-03-31 10:03:12
2018;IAPU;MG;SUDESTE;2;ROMEU ZEMA NETO;Governador;5013;3586;2023-03-31 10:03:12
2018;JOANÉSIA;MG;SUDESTE;2;ANTONIO AUGUSTO JUNHO ANASTASIA;Governador;2370;741;2023-03-31 10:03:12
2018;NOVO CRUZEIRO;MG;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;11790;3183;2023-03-31 10:03:12
2018;MONTE HOREBE;PB;NORDESTE;2;FERNANDO HADDAD;Presidente;2767;2429;2023-03-31 10:03:12
2018;IVOLÂNDIA;GO;CENTRO-OESTE;2;JAIR MESSIAS BOLSONARO;Presidente;1781;865;2023-03-31 10:03:12
2018;CANABRAVA DO NORTE;MT;CENTRO-OESTE;2;FERNANDO HADDAD;Presidente;2394;814;2023-03-31 10:03:12
2018;SANTANA DO RIACHO;MG;SUDESTE;2;ROMEU ZEMA NETO;Governador;2783;1644;2023-03-31 10:03:12
2018;IBIRUBÁ;RS;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;12638;8953;2023-03-31 10:03:12
2018;FREI GASPAR;MG;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;2845;797;2023-03-31 10:03:12
2018;IPANGUAÇU;RN;NORDESTE;2;FERNANDO HADDAD;Presidente;8972;7522;2023-03-31 10:03:12
2018;SÃO JOÃO DA PONTE;MG;SUDESTE;2;ROMEU ZEMA NETO;Governador;11500;8230;2023-03-31 10:03:12
2018;CRUZ ALTA;RS;SUL;2;EDUARDO FIGUEIREDO CAVALHEIRO LEITE;Governador;32227;18609;2023-03-31 10:03:12
2018;MACURURÉ;BA;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;4235;559;2023-03-31 10:03:12
2018;FARIAS BRITO;CE;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;11968;1552;2023-03-31 10:03:12
2018;TIMBURI;SP;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;1540;1040;2023-03-31 10:03:12
2018;FREI MARTINHO;PB;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;1930;495;2023-03-31 10:03:12
2018;QUARAÍ;RS;SUL;2;EDUARDO FIGUEIREDO CAVALHEIRO LEITE;Governador;11554;7360;2023-03-31 10:03:12
2018;PEDRA AZUL;MG;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;10171;4453;2023-03-31 10:03:12
2018;IRAUÇUBA;CE;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;12699;1878;2023-03-31 10:03:12
2018;COLÍDER;MT;CENTRO-OESTE;2;FERNANDO HADDAD;Presidente;15792;2741;2023-03-31 10:03:12
2018;SANTA MARIA DO CAMBUCÁ;PE;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;7925;2158;2023-03-31 10:03:12
2018;MONTE AZUL;MG;SUDESTE;2;FERNANDO HADDAD;Presidente;11820;7382;2023-03-31 10:03:12
2018;RIO DA CONCEIÇÃO;TO;NORTE;2;JAIR MESSIAS BOLSONARO;Presidente;1091;331;2023-03-31 10:03:12
2018;GIRUÁ;RS;SUL;2;JOSÉ IVO SARTORI;Governador;9543;4166;2023-03-31 10:03:12
2018;ZACARIAS;SP;SUDESTE;2;JOÃO AGRIPINO DA COSTA DORIA JUNIOR;Governador;1495;809;2023-03-31 10:03:12
2018;DOM PEDRO DE ALCÂNTARA;RS;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;1899;1326;2023-03-31 10:03:12
2018;POCRANE;MG;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;4599;2428;2023-03-31 10:03:12
2018;BAGRE;PA;NORTE;2;JAIR MESSIAS BOLSONARO;Presidente;7772;1430;2023-03-31 10:03:12
2018;SANTA TEREZINHA DO TOCANTINS;TO;NORTE;2;FERNANDO HADDAD;Presidente;1371;893;2023-03-31 10:03:12
2018;DOUTOR SEVERIANO;RN;NORDESTE;2;CARLOS EDUARDO NUNES ALVES;Governador;4098;425;2023-03-31 10:03:12
2018;BOSSOROCA;RS;SUL;2;EDUARDO FIGUEIREDO CAVALHEIRO LEITE;Governador;3165;2128;2023-03-31 10:03:12
2018;TEERÃ;ZZ;EXTERIOR;2;FERNANDO HADDAD;Presidente;29;7;2023-03-31 10:03:12
2018;IGREJINHA;RS;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;20629;15185;2023-03-31 10:03:12
2018;PEDRAS DE FOGO;PB;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;16943;5380;2023-03-31 10:03:12
2018;RIO DO FOGO;RN;NORDESTE;2;CARLOS EDUARDO NUNES ALVES;Governador;6493;2580;2023-03-31 10:03:12
2018;TERRA NOVA;PE;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;6110;469;2023-03-31 10:03:12
2018;CATUTI;MG;SUDESTE;2;FERNANDO HADDAD;Presidente;2707;2054;2023-03-31 10:03:12
2018;CALIFÓRNIA;PR;SUL;2;FERNANDO HADDAD;Presidente;5239;1584;2023-03-31 10:03:12
2018;INCONFIDENTES;MG;SUDESTE;2;ROMEU ZEMA NETO;Governador;4303;3583;2023-03-31 10:03:12
2018;GAROPABA;SC;SUL;2;CARLOS MOISÉS DA SILVA;Governador;12716;7501;2023-03-31 10:03:12
2018;TANGARÁ DA SERRA;MT;CENTRO-OESTE;2;JAIR MESSIAS BOLSONARO;Presidente;45135;34821;2023-03-31 10:03:12
2018;ANHUMAS;SP;SUDESTE;2;FERNANDO HADDAD;Presidente;2411;724;2023-03-31 10:03:12
2018;SÃO JOSÉ;SC;SUL;2;CARLOS MOISÉS DA SILVA;Governador;124691;88544;2023-03-31 10:03:12
2018;AUGUSTO PESTANA;RS;SUL;2;EDUARDO FIGUEIREDO CAVALHEIRO LEITE;Governador;4359;2411;2023-03-31 10:03:12
2018;TAPIRAÍ;SP;SUDESTE;2;JOÃO AGRIPINO DA COSTA DORIA JUNIOR;Governador;3784;1538;2023-03-31 10:03:12
2018;IRACEMA;CE;NORDESTE;2;FERNANDO HADDAD;Presidente;8155;6923;2023-03-31 10:03:12
2018;PAU D'ARCO;TO;NORTE;2;JAIR MESSIAS BOLSONARO;Presidente;2357;1037;2023-03-31 10:03:12
2018;SANTA HELENA;MA;NORDESTE;2;FERNANDO HADDAD;Presidente;14722;12055;2023-03-31 10:03:12
2018;CHAPADÃO DO CÉU;GO;CENTRO-OESTE;2;JAIR MESSIAS BOLSONARO;Presidente;5324;3672;2023-03-31 10:03:12
2018;LAGOA DE PEDRAS;RN;NORDESTE;2;MARIA DE FATIMA BEZERRA;Governador;4923;3738;2023-03-31 10:03:12
2018;SOLÂNEA;PB;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;15055;4193;2023-03-31 10:03:12
2018;SEVERIANO DE ALMEIDA;RS;SUL;2;FERNANDO HADDAD;Presidente;2687;1117;2023-03-31 10:03:12
2018;CANAÃ DOS CARAJÁS;PA;NORTE;2;HELDER ZAHLUTH BARBALHO;Governador;22362;11916;2023-03-31 10:03:12
2018;PICADA CAFÉ;RS;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;3429;2703;2023-03-31 10:03:12
2018;PAES LANDIM;PI;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;2661;717;2023-03-31 10:03:12
2018;QUARTO CENTENÁRIO;PR;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;2767;1627;2023-03-31 10:03:12
2018;TIRADENTES;MG;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;4393;2629;2023-03-31 10:03:12
2018;ONÇA DE PITANGUI;MG;SUDESTE;2;ROMEU ZEMA NETO;Governador;2076;1634;2023-03-31 10:03:12
2018;PALESTINA DO PARÁ;PA;NORTE;2;HELDER ZAHLUTH BARBALHO;Governador;3898;1719;2023-03-31 10:03:12
2018;NOVA ERECHIM;SC;SUL;2;FERNANDO HADDAD;Presidente;3042;1201;2023-03-31 10:03:12
2018;SENADOR LA ROCQUE;MA;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;8193;2093;2023-03-31 10:03:12
2018;IBIRAPITANGA;BA;NORDESTE;2;FERNANDO HADDAD;Presidente;9527;7291;2023-03-31 10:03:12
2018;NOVA CANAÃ PAULISTA;SP;SUDESTE;2;JOÃO AGRIPINO DA COSTA DORIA JUNIOR;Governador;1194;569;2023-03-31 10:03:12
2018;JARDIM DE PIRANHAS;RN;NORDESTE;2;FERNANDO HADDAD;Presidente;7837;6572;2023-03-31 10:03:12
2018;BOM JESUS;SC;SUL;2;FERNANDO HADDAD;Presidente;1852;899;2023-03-31 10:03:12
2018;PADRE MARCOS;PI;NORDESTE;2;FERNANDO HADDAD;Presidente;4327;3766;2023-03-31 10:03:12
2018;ENTRE RIOS;SC;SUL;2;GELSON LUIZ MERÍSIO;Governador;1933;1274;2023-03-31 10:03:12
2018;DOLCINÓPOLIS;SP;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;1508;677;2023-03-31 10:03:12
2018;ARAGUAPAZ;GO;CENTRO-OESTE;2;JAIR MESSIAS BOLSONARO;Presidente;4038;1980;2023-03-31 10:03:12
2018;PALMARES PAULISTA;SP;SUDESTE;2;MARCIO LUIZ FRANÇA GOMES;Governador;4508;1879;2023-03-31 10:03:12
2018;LEOBERTO LEAL;SC;SUL;2;GELSON LUIZ MERÍSIO;Governador;2287;812;2023-03-31 10:03:12
2018;PINGO D'ÁGUA;MG;SUDESTE;2;FERNANDO HADDAD;Presidente;2412;1388;2023-03-31 10:03:12
2018;SÃO GERALDO DO ARAGUAIA;PA;NORTE;2;FERNANDO HADDAD;Presidente;11795;6276;2023-03-31 10:03:12
2018;BAIXA GRANDE;BA;NORDESTE;2;FERNANDO HADDAD;Presidente;9895;7344;2023-03-31 10:03:12
2018;FAMA;MG;SUDESTE;2;ROMEU ZEMA NETO;Governador;1742;1425;2023-03-31 10:03:12
2018;INHANGAPI;PA;NORTE;2;HELDER ZAHLUTH BARBALHO;Governador;6409;3264;2023-03-31 10:03:12
2018;JUNDIÁ;RN;NORDESTE;2;CARLOS EDUARDO NUNES ALVES;Governador;2750;1258;2023-03-31 10:03:12
2018;GUARACI;PR;SUL;2;FERNANDO HADDAD;Presidente;3394;1084;2023-03-31 10:03:12
2018;AÇAILÂNDIA;MA;NORDESTE;2;FERNANDO HADDAD;Presidente;53238;25808;2023-03-31 10:03:12
2018;CAPÃO BONITO DO SUL;RS;SUL;2;FERNANDO HADDAD;Presidente;1481;694;2023-03-31 10:03:12
2018;RIO DO ANTÔNIO;BA;NORDESTE;2;FERNANDO HADDAD;Presidente;7313;6208;2023-03-31 10:03:12
2018;NAVEGANTES;SC;SUL;2;GELSON LUIZ MERÍSIO;Governador;34546;10692;2023-03-31 10:03:12
2018;PRADÓPOLIS;SP;SUDESTE;2;MARCIO LUIZ FRANÇA GOMES;Governador;8319;3482;2023-03-31 10:03:12
2018;BOA VISTA DO CADEADO;RS;SUL;2;JAIR MESSIAS BOLSONARO;Presidente;1520;1073;2023-03-31 10:03:12
2018;MACAÉ;RJ;SUDESTE;2;FERNANDO HADDAD;Presidente;103435;36212;2023-03-31 10:03:12
2018;ARIQUEMES;RO;NORTE;2;FERNANDO HADDAD;Presidente;46187;8862;2023-03-31 10:03:12
2018;PIEDADE DOS GERAIS;MG;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;2988;1720;2023-03-31 10:03:12
2018;NAZARÉ DA MATA;PE;NORDESTE;2;FERNANDO HADDAD;Presidente;18598;11693;2023-03-31 10:03:12
2018;PIRAPOZINHO;SP;SUDESTE;2;FERNANDO HADDAD;Presidente;13445;4133;2023-03-31 10:03:12
2018;ACEGUÁ;RS;SUL;2;FERNANDO HADDAD;Presidente;2764;1025;2023-03-31 10:03:12
2018;FRANCISCO MORATO;SP;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;79507;39062;2023-03-31 10:03:12
2018;JATAÍ;GO;CENTRO-OESTE;2;FERNANDO HADDAD;Presidente;47896;16570;2023-03-31 10:03:12
2018;PRESIDENTE MÉDICI;RO;NORTE;2;EXPEDITO GONÇALVES FERREIRA JUNIOR;Governador;10438;3590;2023-03-31 10:03:12
2018;SÃO JOSÉ DO JACURI;MG;SUDESTE;2;ANTONIO AUGUSTO JUNHO ANASTASIA;Governador;2490;698;2023-03-31 10:03:12
2018;OLINDINA;BA;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;12810;1485;2023-03-31 10:03:12
2018;SÃO GONÇALO DO ABAETÉ;MG;SUDESTE;2;FERNANDO HADDAD;Presidente;3159;1530;2023-03-31 10:03:12
2018;EUCLIDES DA CUNHA PAULISTA;SP;SUDESTE;2;FERNANDO HADDAD;Presidente;4520;2860;2023-03-31 10:03:12
2018;ACARÁ;PA;NORTE;2;JAIR MESSIAS BOLSONARO;Presidente;30092;7548;2023-03-31 10:03:12
2018;CASCAVEL;CE;NORDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;39953;11211;2023-03-31 10:03:12
2018;AREIAS;SP;SUDESTE;2;JAIR MESSIAS BOLSONARO;Presidente;2091;963;2023-03-31 10:03:12
2018;NOSSA SENHORA DE LOURDES;SE;NORDESTE;2;FERNANDO HADDAD;Presidente;4182;3478;2023-03-31 10:03:12
